File,AnimalCrossingWeights,DoomWeights
EHkNSbj.jpg,-0.2812403,0.43093544
ehmxr5o8aqt41.jpg,-0.28114647,0.43081397
ekmkzznqogo41.jpg,-0.2812403,0.43093544
ekxlsdgvxru41.jpg,-0.2812403,0.43093544
em7ioum3edx41.jpg,0.3801273,-0.39986625
emffoowlk3251.jpg,0.37858364,-0.3984845
eni1jy9lbmq41.jpg,0.3752847,-0.39019138
erimvu9njkn41.jpg,-0.2812403,0.43093544
etjlwzb069a21.jpg,-0.28118178,0.4308618
etqyw0pbk1u41.jpg,-0.2812403,0.43093544
eubprx3fayn41.jpg,-0.2812403,0.43093544
eunm0kzpsdq41.png,-0.2812403,0.43093544
ewpuxr44dix31.jpg,-0.2812403,0.43093544
ewxjyfgkqy931.jpg,-0.28121108,0.4308987
exl00z7lnrf41.jpg,-0.2812403,0.43093544
exrlujsih0q41.jpg,0.09381958,-0.036826935
ey1rig7iygu41.jpg,-0.2804325,0.42994723
eyz5slawv8051.jpg,-0.10643991,0.21035102
ez8zxrzs9ut41.jpg,-0.2812403,0.43093544
ezfhxms42ar41.jpg,-0.2812403,0.43093544
f02zvnu7pau41.jpg,-0.28124008,0.4309351
f0g4gr21ckz41.png,-0.2466754,0.38800132
f1ausyas8bv41.jpg,-0.28123754,0.4309306
f1ublpi3j1x41.jpg,0.38577592,-0.40730354
f2bljzq93pr41.png,-0.2812403,0.43093544
f4ovxvk1n1j21.jpg,-0.27863547,0.42765987
f5vux5s1wko41.jpg,-0.2812403,0.43093544
f6g5f4fm25z41.jpg,-0.28114358,0.4308138
f85390wwq1251.png,0.38587523,-0.4078338
f8ztw81hh6u41.png,-0.2812403,0.43093544
fbhxzlep62251.jpg,-0.2812403,0.43093544
fc6ldbucmcp41.png,-0.28123954,0.43093422
fdhgzoo5oa251.jpg,-0.281064,0.43071267
fdqsbwz658z41.jpg,-0.2812403,0.43093544
fe66rymrswh41.png,-0.2812403,0.43093544
fezz90oqpxo41.jpg,-0.2812403,0.43093544
ffjiof62k4q41.jpg,0.3623517,-0.37716705
fggc0lpqgbp41.jpg,-0.22605637,0.3614797
fhj6w9wq35j41.jpg,-0.2812403,0.43093544
fil3dbmntl841.jpg,-0.2812403,0.43093544
fki3ayyvha831.jpg,-0.2812403,0.43093544
fkoadsfcbdx41.jpg,0.37367317,-0.3919151
fnb50ybxybz41.jpg,0.34873125,-0.35997763
fp5x77atmri31.jpg,-0.2812403,0.43093544
fpn6td4w78041.png,-0.2812403,0.43093544
fr8cb5pux5531.jpg,-0.2812403,0.43093544
frlntudlogs41.png,0.3819686,-0.40284035
frovn5ohsv931.jpg,-0.2812403,0.43093544
fsgfpkqclcj31.jpg,-0.2812403,0.43093544
ftayvcwnxap41.jpg,-0.28124028,0.43093535
fukqay6dm3nz.jpg,0.38250828,-0.40152502
fw1xeqqqnzl31.jpg,-0.2812403,0.43093544
fy70lvx29kv41.jpg,0.34746346,-0.35947087
fyealvxgzx151.jpg,0.2409071,-0.22233641
fypx2trhrqm41.jpg,-0.2812403,0.43093544
fyvoi565rdv41.jpg,0.38690487,-0.4077663
g0ffa5l44zx41.jpg,0.30047756,-0.2989935
g0l5162ppet41.jpg,0.38529944,-0.40706903
g0z2jjrhkik41.png,0.14549017,-0.105365634
g110bc1iluo41.png,-0.2812403,0.43093544
g1jnahwa68s41.jpg,-0.28124028,0.43093535
g26xfqqcein41.jpg,-0.2812403,0.43093544
g4yivjo27ea41.jpg,-0.2812403,0.43093544
g57e3kevhom41.jpg,0.36000344,-0.3730971
g7is41yg38s41.jpg,0.38279492,-0.40374917
g7jfzo0ur2p41.jpg,0.3561073,-0.36900723
g7lm0n0b8li41.jpg,0.37581053,-0.3951921
gctbagy3kdu41.png,0.38533047,-0.40688494
gdgbv9zwilt41.jpg,-0.2812403,0.43093544
gi5w0jexd1o41.jpg,-0.2812403,0.43093544
gjxuptnt17t41.png,-0.2590731,0.40326136
gk3fu4q6ymd31.png,-0.2812403,0.43093544
gkeqq9ry0bo41.jpg,-0.2812403,0.43093544
gl8uc89ymvp41.png,-0.2812403,0.43093544
gnsj5xqj9ep41.jpg,-0.2812403,0.43093544
GP2Izrk.jpg,0.38527942,-0.4050171
gpmq2vu9s7q41.jpg,0.3558535,-0.36892867
gq45dtvseb151.png,0.38670215,-0.40885335
gqmekrnueqx41.png,-0.18308106,0.30679855
grx9a1kdebc41.png,-0.2811193,0.4307847
gscu57ei43141.jpg,-0.2810535,0.4306934
gv37p3p1let41.jpg,0.3717951,-0.38887572
gvdd0wig8wu41.jpg,-0.28124028,0.4309354
gwo0a4qfovv41.jpg,0.38638663,-0.40834782
gy4dv3nqosv41.jpg,-0.28119493,0.43087828
gyb7sjvaqah41.jpg,-0.057857998,0.14965983
h3d5p2h58ij41.png,-0.2812403,0.43093544
h3eugo84bjc31.png,-0.28124025,0.43093535
h3g92dztaip41.jpg,-0.2812403,0.43093544
h3h1ydn4uk151.jpg,-0.2812403,0.43093544
h4gukh1fgrv41.png,0.37945482,-0.39951056
h4xq6ip3dbp41.jpg,-0.28123957,0.43093434
h4yfaw00r3t41.jpg,0.37357357,-0.38265246
h5ji97z44hs41.png,-0.28123876,0.4309335
h5lvupes42241.jpg,-0.2812403,0.43093544
h69k6nvcrqa41.jpg,0.37425038,-0.39244705
h6tg55igmaz41.png,-0.28015056,0.42955634
h7rqvmbv20t41.jpg,-0.2812403,0.43093544
h83sknvssh151.jpg,0.33987197,-0.34764597
h8kh9zjsmok21.jpg,-0.28123066,0.4309233
h9nkiyuo89y41.jpg,0.055471122,-0.0031245314
ha6664k810941.jpg,-0.2812403,0.43093544
hcpe9eo9l8331.jpg,-0.28120604,0.43089217
hfzfuz65yjw41.jpg,-0.2812403,0.43093544
hhdq1vz7jys41.jpg,0.3859734,-0.40775904
hJcPyU1.jpg,0.1719329,-0.13828436
hkt9gm3mbqz41.jpg,0.386298,-0.40803662
hkx1d5m9iyz41.jpg,0.38053066,-0.40107238
hltdmjdplh531.jpg,0.38254756,-0.4020959
holf2wkvblv41.jpg,-0.2812403,0.43093544
hq9mgf9cz3o41.png,-0.2812403,0.43093544
hs7q6xzn29131.jpg,-0.24161592,0.3813491
hskukn5r62b41.jpg,-0.2812403,0.43093544
hsnvsywinoo41.jpg,-0.28123808,0.43093222
htha67tk7hu41.png,0.38642004,-0.408313
htkxum92zb051.jpg,-0.28124022,0.43093544
hueyivqmies41.jpg,-0.2812403,0.43093544
hwc9qfr0dvn41.png,-0.2812403,0.43093544
hy1s7ck7c2s41.jpg,0.34487277,-0.35582352
hybrf68w2v631.jpg,-0.26702842,0.4133353
i01xmwzfsjx41.png,0.37056184,-0.38336
i0w9x9w2jqx41.jpg,-0.2812403,0.43093544
i1igvmkw5e051.jpg,0.37072682,-0.38851866
i2exuxt9myq41.jpg,0.38169056,-0.3989771
i5bcwpwrput41.jpg,-0.2812403,0.43093544
i5vkp78xvbr31.png,-0.2812403,0.43093544
i6cofa2.jpg,0.3451186,-0.3537034
i8m7jw1p49x31.jpg,-0.2812403,0.43093547
i9s6n3zyhy141.png,-0.271503,0.41870606
ibpc04tke5v41.png,-0.2812403,0.43093544
icmdhvjbxcs41.jpg,0.31506553,-0.3162973
icukdew585h41.png,-0.2812403,0.43093544
idhi876mjlu41.jpg,-0.25487846,0.39416724
idug4d2170831.jpg,-0.2812403,0.43093544
idzk49t876y41.jpg,-0.2812403,0.43093544
ieTOCu2.jpg,0.37199837,-0.3874035
igk5q7v9yqy41.jpg,0.38578087,-0.40757594
igkzapdeyut41.jpg,0.3844641,-0.40529546
iifsgokr78o41.jpg,-0.2812403,0.43093544
ij7kzf2x91p41.jpg,0.3824975,-0.40314084
IJSwjsj.png,-0.15767929,0.27559727
ik4d2mpi1fo41.jpg,-0.28124025,0.43093532
ikix5vc.jpg,-0.2812403,0.43093544
iMniTZ0.jpg,-0.2812403,0.43093544
insrlmeyxv051.jpg,-0.2812402,0.43093532
inu4ftn88fs41.jpg,0.32749856,-0.33307493
invewej43lw41.jpg,-0.2812403,0.43093544
iPq1MWC.jpg,0.38466552,-0.40614402
ir5oid32hus41.png,0.3823912,-0.40332654
ius3p6svmqn41.jpg,-0.27545935,0.42366976
iusjgd6onyu41.jpg,0.3822147,-0.40314937
iv3wjg68qkt41.jpg,-0.2708234,0.4178967
iwa64sfs25m41.png,-0.27949172,0.4280147
iwcmlwqx7qp41.jpg,0.36680973,-0.3843801
iwyhjdg6jv841.jpg,-0.2812403,0.43093544
ixyxz784e3r41.jpg,-0.28123975,0.43093464
iyg1fx1ev6t41.jpg,0.38563105,-0.40727857
izbtuqy7ybl41.jpg,-0.2812403,0.43093544
j01d2yhvblm11.jpg,-0.28118005,0.4308595
j047tl73at251.png,-0.28112695,0.43078828
j16j2n19tky41.jpg,-0.28122175,0.4309121
j2seiwjdri151.png,-0.2812403,0.43093544
j3hpvhu1hmp41.jpg,0.17704001,-0.14281577
j3xgs57hegv41.jpg,0.38554746,-0.40743545
j6imyz9j4s251.jpg,-0.11614752,0.22467671
j8vjnzpqdfr41.jpg,0.36099294,-0.37606603
jappvd4wmbt41.jpg,-0.2812403,0.43093544
jb2x2o4tfim41.png,-0.2812403,0.43093544
jb447wjfd6q41.jpg,-0.2812403,0.43093544
jd1e0193a6v41.jpg,0.35354355,-0.36324817
jdeosa4mzje41.jpg,0.23320138,-0.2046795
je7asopdtcp41.jpg,0.26019412,-0.24968475
jeEyt0q.jpg,0.36525124,-0.38157505
jfp4k5szylv41.jpg,0.14757499,-0.10618357
jfyuqcwy0uv41.jpg,0.20873511,-0.18086503
jg51bfd4nmx41.jpg,-0.28122458,0.43091607
jinj324sysw41.png,0.35189158,-0.36497256
jjrlkh58pbf11.png,-0.28122616,0.43091518
jk1lza5gw3h41.jpg,-0.28112063,0.43075457
jo7ox0l8p6841.jpg,0.38625562,-0.40821004
jp1x0ar1d7s41.jpg,0.35399178,-0.36671904
jqzzyw1w8ms41.jpg,-0.2812403,0.43093544
jrc0gyvd18i31.png,-0.2812403,0.43093544
jrk0eogay8s41.jpg,-0.2812403,0.43093544
jro3v98bdmo41.png,-0.2812403,0.43093544
jrXwn5X.jpg,-0.2812403,0.43093544
jt3nmtayxer41.jpg,0.33589894,-0.3429561
jt5ztcv7e2t41.jpg,-0.2812403,0.43093544
ju13scecqdu41.jpg,-0.2812403,0.43093544
juraymbezfr41.jpg,0.3701014,-0.38725108
jVEqmp0.jpg,0.25176686,-0.23926812
jwck8uf9uto41.jpg,-0.2812403,0.43093544
jxi3cpyp7go41.jpg,0.029095046,0.04073337
jybtzgg0jqr41.jpg,-0.28123936,0.43093422
k18516pw9bi41.png,-0.2812354,0.43092924
k23ksr31qar41.jpg,-0.28124005,0.4309352
k3mk29pzqeo41.jpg,0.37993926,-0.40002185
k3srk40hf1t41.jpg,0.3789323,-0.39878616
k50qaldi23251.jpg,-0.23692879,0.37503296
k91yw4dbxav41.jpg,0.38595837,-0.4077657
kalnr6lu6gy31.jpg,-0.28122345,0.43091363
kbi0wq1wl9o41.jpg,-0.27383697,0.42162427
kcayc0hty6s41.jpg,0.32149732,-0.32633
kcczvtzp2h931.jpg,-0.2812403,0.43093544
KCk4N0n.jpg,-0.21434513,0.3473569
Kcw45Na.jpg,0.37939018,-0.39924324
kdma33kq3l051.jpg,-0.23759755,0.37606215
kenwfylpcsr41.png,0.36788288,-0.3830749
kg9q1x0.jpg,-0.2812403,0.43093544
kgo5y4wx7rp41.jpg,-0.2812403,0.43093544
kho8qirfizy41.jpg,-0.2809653,0.4305971
khvfa80zm7r41.png,-0.2812403,0.43093544
ki0vvnb55kd31.png,0.3633666,-0.38006294
ki1vqelx7ld41.jpg,-0.28123337,0.43092865
kixshih85vi41.jpg,0.2537431,-0.24063808
kjy36sapo1w41.jpg,0.38445288,-0.4055036
kkfnjrzuxa141.jpg,-0.17006701,0.29216212
klhh5j569ku41.jpg,-0.27536473,0.42216524
klis8kyv1ql31.jpg,-0.28123394,0.43092555
koe437qc97v41.jpg,-0.2812403,0.43093544
KpQRTFG.jpg,-0.28123942,0.4309343
ksg2c3yg5ur41.jpg,0.36739662,-0.38436723
ktwnbrus4c251.jpg,0.3564519,-0.37026283
kwi05powm8q41.png,-0.09294479,0.19151291
kwkatwjlcrv41.jpg,0.38303646,-0.404188
kzabkt8igdu41.jpg,0.36584064,-0.38215
l07pogsq2dx41.png,-0.2812403,0.43093544
l20q5d8anh341.jpg,-0.28123754,0.43093184
l48j893vg7j41.png,-0.27782628,0.42614955
l49wxzupzuz41.jpg,0.3360983,-0.34079
l4r9is3jdtu41.jpg,0.32553083,-0.32875654
l5egjbdtopl41.jpg,-0.22644606,0.36219975
l875SoO.jpg,-0.2812403,0.43093544
l9nnsis8szu41.jpg,0.36733133,-0.38415822
l9zgn9bqn7t41.jpg,0.38400173,-0.405157
lcjnyu0jzl051.png,-0.27221546,0.42169505
ld3g8a494ip41.jpg,-0.2812403,0.43093544
ld53nd59yyr41.jpg,0.3829135,-0.40389732
ld5qja2zp0v41.jpg,0.365777,-0.37924153
ld7mr3scgts41.jpg,0.3835149,-0.40435836
ldezto128im41.jpg,0.19964689,-0.17350736
ldub9y0ee6251.jpg,-0.2584421,0.4019368
lhjv3ah1pp431.jpg,-0.2812403,0.43093544
lhuffu1rqlr41.jpg,0.33329734,-0.3382022
ll6pb26j76l41.jpg,-0.27894983,0.42808852
ll7xid3fqmu41.jpg,-0.17888659,0.303755
lnl5o58dcow41.jpg,0.35471267,-0.3760923
lnsgs5chv9m41.jpg,0.323382,-0.3283646
lnwys7n481u41.jpg,-0.28124028,0.4309354
lohb806075051.jpg,-0.28093967,0.43041041
lot5xkiz2pn41.png,-0.26709324,0.413143
lp1ljkhlyfm41.jpg,0.3708413,-0.38109615
lpibxuw4kof11.png,-0.2812403,0.43093544
lq9wvun2d2t41.jpg,-0.2812403,0.43093544
lqcs2d4nfgl41.png,-0.2812403,0.43093544
lrsenmu9q5l41.jpg,-0.2812403,0.43093544
ls2fs1uq2fr41.png,-0.28123477,0.4309284
lsdyqogmu7v41.jpg,0.37504005,-0.39305088
lsfzxzm8zmv41.png,-0.06454524,0.15816349
lsje6vjnrtn41.jpg,0.24633303,-0.23239759
lsyvu9de1wz41.jpg,-0.28043768,0.42985004
lsz9e23dlmx41.jpg,-0.24707362,0.38555413
lt9gt9p0bpx41.jpg,0.306305,-0.3068629
lu3lsgc5rcr41.jpg,-0.2812403,0.43093544
lv66ekmm9lv41.jpg,0.24223417,-0.22713396
lv7wi59wjgs41.jpg,-0.28123462,0.4309251
lwfoum0k89o41.jpg,-0.27172822,0.41898778
lxd5iur4e4i41.png,-0.28124025,0.43093535
lxdsmtwgb9x41.jpg,0.16971973,-0.11949667
lz7cu3yjxxo41.jpg,-0.28123403,0.43092525
lz9nqh63cnu41.jpg,0.37371388,-0.3909248
lzk0s9mx4po41.jpg,-0.2812403,0.43093544
lzre9qnqo2q41.jpg,0.38478026,-0.40551084
m1k7jph7gnr41.png,-0.2812403,0.43093544
m4xfwt0hfao41.jpg,-0.2812403,0.43093544
m5fz42xoxw051.jpg,0.38269448,-0.40309706
m6h3dg2nkft41.jpg,0.38308802,-0.40416634
m8205xouhmp41.jpg,-0.28078586,0.4301844
m8b5nxm1xfr41.jpg,0.3599932,-0.37367627
m9ryswrs8ox41.jpg,0.38480008,-0.40626398
m9srnnc4h1s41.jpg,0.2617842,-0.25078726
mabem4t1ppp41.jpg,-0.2812403,0.43093547
manh6kzaxm051.jpg,0.38204446,-0.40252167
mcgys8844ku41.jpg,-0.2812403,0.43093544
mduweb2kbh151.jpg,-0.2812403,0.43093544
Mg7MEaL.jpg,0.117610686,-0.07021265
mhagqgsuthz41.jpg,0.36413357,-0.38051155
mi91nswa2tv41.png,-0.2812403,0.43093544
mJaAUEA.jpg,-0.23179603,0.36759806
mKiEx0Y.jpg,-0.2812403,0.43093544
mli7blzyj8y41.jpg,0.019274719,0.053927127
mlt3z6vdf1i31.jpg,-0.28124028,0.4309354
mlwgn153nw241.jpg,-0.2812403,0.43093544
mmcsxsibppn41.png,-0.2812403,0.43093544
mmj08153y6u41.jpg,0.050407745,0.014304418
mmumnccxumt41.jpg,-0.2812403,0.43093544
mnn9v1u6h9151.jpg,0.36109695,-0.37615988
mp5r68mt7ob41.png,-0.05352471,0.1444783
mqpbe6wpuiq41.jpg,-0.28059042,0.43011817
mqqd494cdst41.jpg,0.382686,-0.4009528
msarkaic83r41.jpg,-0.2812403,0.43093544
msc37v9fkb251.jpg,0.3853062,-0.4067943
mSINVLA.jpg,-0.28123444,0.43092895
mtawd699obx41.jpg,0.11472487,-0.061805855
mvc68pct7nk41.png,-0.21731243,0.35071388
mxvd1pd3v0v41.jpg,0.3639292,-0.37892744
myckb6wrboq41.jpg,0.17690402,-0.14442003
myzv7nbnswr41.jpg,-0.23473448,0.37256688
mz2duvh5xwr41.jpg,-0.27410632,0.4216816
mzbrto6y9qo41.jpg,0.12025382,-0.07284856
mzhzm7f2fnr41.png,-0.28124002,0.43093497
mzu178i7p1t41.jpg,0.3867628,-0.40595344
n0k55r0b7dq41.png,-0.2812403,0.43093544
n2q98g9mbco41.jpg,0.18355933,-0.15215246
n314phlf09r41.jpg,-0.2812403,0.43093544
n3g5vzaeb1z41.jpg,0.36021045,-0.37450206
n53yyo4sy8e31.png,-0.2812403,0.43093544
n5bcwpo211o41.jpg,-0.2812403,0.43093544
n5rum91r23p41.jpg,-0.2808292,0.430418
n6w5icxjhtv41.jpg,0.37428483,-0.39177015
n6xawnei12p41.jpg,0.111491375,-0.062264185
n7ir9yf6p3s41.jpg,0.3759138,-0.39382693
n8h4b66h24e41.png,-0.28124025,0.43093538
n8mhpijvw4o41.jpg,0.271272,-0.2605976
n8qq672ng4x41.jpg,0.38498792,-0.4052942
n9ji4n9qdzu41.jpg,-0.23391184,0.37158424
nc2ftjt3jit41.png,0.3509885,-0.3636522
nc5mqymkx4331.jpg,-0.2812403,0.43093544
nddr4q3fzju41.jpg,-0.2812403,0.43093544
ndmv0fhpzup41.jpg,-0.2812403,0.43093544
nee3x3ro0d251.jpg,-0.2812403,0.43093544
neox2xmk2gu41.jpg,0.30557486,-0.30639896
nfbtsarolzt41.png,-0.2812322,0.43092287
nh010nu1fwr41.png,0.37953156,-0.39963755
nkbaiv68n3l41.jpg,0.33695126,-0.34495753
nlazxbs326j41.jpg,-0.24550378,0.3861512
nmhxpqft9mr41.png,-0.26213714,0.40742546
nmjw64vb0kg41.jpg,-0.2812403,0.43093544
nmtydlor5fr41.jpg,0.36560357,-0.38186258
npqf131vcpp41.jpg,-0.2812403,0.43093544
nqawxp7e0vr41.jpg,-0.2812403,0.43093544
nqfb19mwy7r41.png,0.3826426,-0.40341613
nqi0udlku1r41.png,-0.2812403,0.43093544
nqnucrgtmt151.jpg,0.38563004,-0.40667203
nqqgq56tcnp41.jpg,-0.28124002,0.43093506
nrjbcscyr5o41.jpg,-0.28033468,0.42978942
nrx53le81co41.jpg,-0.28123984,0.43093482
ns5js6nvjxw41.jpg,-0.2812403,0.43093544
ns5wvq0gczw41.jpg,-0.28123522,0.43092898
numuacocm9931.jpg,-0.2812185,0.4309078
nvjkvio8lxv41.jpg,0.3333219,-0.340862
nvxlojcqsw051.jpg,0.3855803,-0.4068897
nww5msjzqqd41.jpg,-0.2812403,0.43093544
nwxizfagytt41.jpg,-0.2769867,0.42558932
o0mwwmukt6n41.png,0.38396144,-0.4043615
o1drvcdxz6251.jpg,-0.27906063,0.4282008
o37cn83399x41.jpg,0.3689973,-0.38616282
o3segyhhlmu41.jpg,-0.2812403,0.43093544
o4q597v604251.jpg,-0.2812403,0.43093544
o6eijlmh9c151.jpg,-0.28121966,0.43090916
o8oyilfn1vq41.png,-0.2812403,0.43093544
o93jc5r2e0o41.jpg,-0.28103006,0.43061554
o99tzc20h0u41.jpg,-0.28122565,0.43091664
o9vy439aufu41.jpg,0.30971554,-0.30885544
obnj5od4tno41.jpg,0.38065493,-0.40123865
obs4q0yb7op41.png,-0.2812403,0.43093544
oc6oxojki5251.jpg,0.373878,-0.37430093
od7497obk3831.jpg,-0.2812403,0.43093544
odjwygwfjoq41.jpg,0.3430391,-0.3542753
odxmzklsff741.jpg,-0.2812403,0.43093544
of5t94mga4i21.jpg,-0.2812403,0.43093544
ofbv7bdnrrq11.jpg,0.25327066,-0.23941785
off0e2elr0p41.jpg,-0.2812403,0.43093544
ogqovinzbew41.jpg,-0.2812403,0.43093544
oha2m3dy9ly41.jpg,0.38498637,-0.4063499
ohjf4jogmku41.jpg,-0.2812403,0.43093544
ok88crb4kfr41.png,0.38034287,-0.39954853
olxnj4sdqeu41.jpg,0.36452278,-0.38048136
omdz30u5bmj31.png,-0.2812403,0.43093544
ooqoabybtcp41.jpg,-0.2812403,0.43093544
opep4iricr041.jpg,-0.2812402,0.43093532
oqbjvgqrh0f41.jpg,-0.2812403,0.43093544
orgirozmkmo41.jpg,0.3742313,-0.39223942
oso6cf6bnrs41.jpg,0.36786088,-0.3842665
osruwmezzdi41.jpg,0.38529387,-0.40694207
otmss0yd0qp41.png,-0.2812403,0.43093544
ots2pux9s7q41.jpg,-0.28121135,0.4308987
Oum0OhI.jpg,-0.2812403,0.43093544
ouwfazh36bo41.png,-0.2812403,0.43093544
ov853wqvshx41.jpg,0.27855155,-0.27240992
ovcp43g2duq41.jpg,0.3744072,-0.39292628
ow31wntcsnv41.jpg,-0.2812403,0.43093544
ozj87simu8k31.png,-0.28123596,0.43093005
ozvk8gx9vi251.jpg,-0.28121755,0.4309068
p0eis626snu41.jpg,0.38672447,-0.40799242
p0trjvlit1o41.jpg,-0.2811008,0.43076006
p1ao5jhay7p41.jpg,-0.2812403,0.43093544
p26uve8wauu41.jpg,0.38359195,-0.40481254
p28lxf95oou41.jpg,-0.28120953,0.43089703
p3azbq9ei1e41.png,-0.0014849976,0.07948464
p3v4vezbstp41.jpg,-0.28123873,0.4309334
p8pfe3wyrvl41.png,-0.2812403,0.43093544
p8ul4rlfrer41.jpg,-0.07853518,0.17620909
pa9t7wdwvbk41.jpg,-0.2614127,0.40787652
PaLUI2r.jpg,-0.28123823,0.43093276
ped01zzlpyk41.jpg,-0.2812396,0.43093455
pf4z4zql2ly41.jpg,0.14454877,-0.09365082
pjib5tvoyqc41.png,-0.2812403,0.43093544
pkoh6s7xtyx41.jpg,-0.28124025,0.4309354
pkxy65e7qp341.jpg,-0.20130742,0.31386846
PMVPRt2.jpg,0.30601087,-0.3063785
pop9ekakmov41.jpg,0.38658753,-0.40811202
posdfvw61fs41.png,-0.2812403,0.43093544
pp338396rcz41.jpg,-0.28124017,0.43093523
pqr5dwf76s151.jpg,-0.15971595,0.2784228
psusjw84imo41.jpg,-0.28124017,0.43093526
pswlw2qn3uh41.jpg,0.3682985,-0.38528436
pt1bmi6baiu41.jpg,-0.051866136,0.14571677
pv3uapfm2u251.jpg,-0.2812403,0.43093544
pwm9f3q01mu41.png,-0.23549566,0.37340918
Pxi4PNX.jpg,-0.2812402,0.43093535
pyj08dcsh7251.jpg,0.3863543,-0.40762395
pyj6r0wh8h541.jpg,0.31839716,-0.32262865
pyq6nteg9ep41.png,0.3455238,-0.35538173
pzyy7d7gedr41.jpg,-0.2801657,0.42951468
q0q6fsmxkbj41.jpg,-0.2812403,0.43093544
q1xmbuz9fzp41.jpg,0.3809354,-0.3989235
q4r2kes20cz41.png,-0.2812403,0.43093544
q5v956sajfr41.jpg,-0.2759633,0.4242285
q5xdvd465el41.jpg,-0.2645606,0.41018072
q71mcpvoqqr41.png,0.26511842,-0.2554654
q7z24nrzjbr41.jpg,-0.2812403,0.43093544
qapjlxo4n5y41.jpg,-0.2812403,0.43093544
qavfy00f8cry.jpg,-0.2448704,0.38520756
qb21mpixz7r41.jpg,0.012178086,0.06253669
qb2t52fsfto41.jpg,-0.2812403,0.43093544
qbiuevotzdx41.jpg,0.37783793,-0.3974959
qbkisiap94t41.png,-0.28123483,0.43092853
qbv3zoeu70w41.jpg,-0.22460938,0.3607983
qcge43iq0qx41.jpg,0.3787872,-0.398572
qdblodng2aw41.jpg,0.38493365,-0.40666974
qdmiw5cfd5y41.png,-0.2802299,0.42966262
qf5ux0zkdcm41.png,-0.28097272,0.43060324
qg2iuylmk6y41.jpg,0.38152558,-0.40170157
qgf34x3oc2q41.jpg,0.38412422,-0.40552822
qgfyc929tzn41.jpg,-0.2812403,0.43093544
qhmplvm1tkq41.png,0.38440174,-0.40594393
qhmyq1ebs4q41.jpg,-0.2812403,0.43093544
qied8a3vsyx41.jpg,-0.28123468,0.43092835
qisy4hvhk0q41.jpg,-0.2812403,0.43093544
qkwwa5l2hn641.jpg,-0.2812403,0.43093544
qlcznkowxdz41.png,-0.2812403,0.43093544
qlmr2o6wdgq41.png,0.38450193,-0.40612528
qlpr7h1rprz41.jpg,0.16085052,-0.120987624
qqjgr307kdr41.jpg,-0.2812403,0.43093544
qrfb1c4yhvy41.png,-0.20859614,0.33980992
qtibz6r41bw41.jpg,-0.28110313,0.43075976
qtsfn5e4r9o41.jpg,-0.2812403,0.43093544
qu6ezf8n63o41.png,-0.28124014,0.43093517
qvlu1yrvfvi41.jpg,0.38626534,-0.40833846
qvu9h185rur41.jpg,-0.2812403,0.43093544
qw7erhqqh1e31.png,-0.2812403,0.43093544
qwx6uvpxfzy41.png,0.15860051,-0.122094065
qx48xf0sbc051.png,-0.2812403,0.43093544
r0a61jwuaul41.jpg,-0.2811828,0.4308381
r1spcvcr2st41.jpg,-0.2812403,0.43093544
r6g5hc8mdfw41.jpg,0.3805507,-0.3988111
r7q979qe10j41.png,-0.2812403,0.43093544
r7wlkpp05mt41.jpg,0.10744908,-0.13751781
r9gk9rwhkvr41.jpg,-0.15489435,0.27230108
raosv2hyz6s41.jpg,0.3684296,-0.38470882
rb9md3tme9t41.png,-0.28122848,0.43092054
rbh7oe3eki151.jpg,0.34311947,-0.35290194
rbq9w51b88o41.png,-0.2812403,0.43093544
rd84fbs31pu41.jpg,0.2614397,-0.25131643
rdfw6x4ng8x41.jpg,-0.2451523,0.38599008
rdmlbdd49zi31.jpg,0.20263496,-0.17666924
re07oi7vizo31.png,-0.27948436,0.4286209
relwt1a44jp41.jpg,-0.2812403,0.43093544
rf60zmljrrt41.jpg,-0.2812162,0.43089753
rfsrix1e8cj41.jpg,-0.2812403,0.43093544
rgfjdrzchep41.jpg,-0.2812403,0.4309354
rglxAV6.jpg,0.22376338,-0.2007761
rhrzucd6w0s41.png,0.0679374,-0.008098032
ri9hjen2rz051.jpg,-0.2812403,0.43093544
rj4ge2usweq41.png,0.28746572,-0.28407496
rjlef08ax8d41.jpg,-0.06230802,0.1566267
rlfa209e29n41.jpg,0.35409713,-0.36703286
rlzpfd6jawo41.jpg,-0.28124008,0.43093506
rnzbczz6e9c41.jpg,-0.2812403,0.43093544
rogkbl9rf5251.jpg,-0.2812401,0.43093517
rop0yfzk3lv41.jpg,-0.2812403,0.43093544
rp1e7xi89x051.jpg,-0.28123665,0.43092987
rpa1owirr8v41.jpg,-0.28111348,0.43075097
rqrmlcbrhsk31.jpg,-0.28123963,0.4309347
rrb5qqmdubo41.jpg,-0.28124002,0.43093514
rrtveehulz151.jpg,0.38605398,-0.4073255
rs6u382hge051.jpg,-0.28123975,0.43093467
rswehqkcngw41.jpg,0.37944323,-0.39670223
rta7c9xd4gr41.jpg,-0.26496738,0.4093204
ru0yed5819q41.png,-0.26678273,0.412232
rvxd2ua4wdr41.jpg,0.3811524,-0.40094593
ryic84yo9sy41.jpg,-0.28124025,0.43093535
ryu8z32brbo41.jpg,0.3022696,-0.30058298
rztkupeihcw41.png,-0.2811501,0.43078536
s0fn8yugwuq41.jpg,-0.20905063,0.34083486
